condition,replicate,n,k,theta,theta2,lambda,sign_changes_half,C,E
coherent_bin_bitflip_p0.05,67,512,4,0.04908738521234052,0.0024095713869847065,0.9998996749019469,2,0.8515625,0.296875
coherent_bin_bitflip_p0.05,67,512,5,0.06135923151542565,0.003764955292163604,0.9998996749019469,2,0.84765625,0.3046875
coherent_bin_bitflip_p0.05,67,512,6,0.07363107781851078,0.00542153562071559,0.9998996749019469,2,0.8046875,0.390625
coherent_bin_bitflip_p0.05,67,512,8,0.09817477042468103,0.009638285547938826,0.9998996749019469,2,0.796875,0.40625
coherent_bin_bitflip_p0.05,67,512,10,0.1227184630308513,0.015059821168654416,0.9998996749019469,2,0.7734375,0.453125
coherent_bin_bitflip_p0.05,67,512,12,0.14726215563702155,0.02168614248286236,0.9998996749019469,2,0.72265625,0.5546875
coherent_bin_bitflip_p0.05,67,512,16,0.19634954084936207,0.038553142191755305,0.9998996749019469,2,0.69140625,0.6171875
coherent_bin_bitflip_p0.05,67,512,20,0.2454369260617026,0.060239284674617664,0.9998996749019469,2,0.65625,0.6875
coherent_bin_bitflip_p0.05,67,512,24,0.2945243112740431,0.08674456993144944,0.9998996749019469,2,0.55859375,0.8828125
coherent_bin_bitflip_p0.05,67,512,28,0.3436116964863836,0.11806899796225062,0.9998996749019469,2,0.55859375,0.8828125
coherent_bin_bitflip_p0.05,67,512,32,0.39269908169872414,0.15421256876702122,0.9998996749019469,2,0.46875,1.0625
coherent_bin_bitflip_p0.05,67,512,64,0.7853981633974483,0.6168502750680849,0.9998996749019469,2,0.0234375,1.953125
coherent_bin_bitflip_p0.10,67,512,0,0.0,0.0,0.9998996749019469,2,0.82421875,0.3515625
coherent_bin_bitflip_p0.10,67,512,1,0.01227184630308513,0.00015059821168654416,0.9998996749019469,2,0.81640625,0.3671875
coherent_bin_bitflip_p0.10,67,512,2,0.02454369260617026,0.0006023928467461766,0.9998996749019469,2,0.7421875,0.515625
coherent_bin_bitflip_p0.10,67,512,3,0.03681553890925539,0.0013553839051788975,0.9998996749019469,2,0.7890625,0.421875
coherent_bin_bitflip_p0.10,67,512,4,0.04908738521234052,0.0024095713869847065,0.9998996749019469,2,0.75,0.5
coherent_bin_bitflip_p0.10,67,512,5,0.06135923151542565,0.003764955292163604,0.9998996749019469,2,0.71484375,0.5703125
coherent_bin_bitflip_p0.10,67,512,6,0.07363107781851078,0.00542153562071559,0.9998996749019469,2,0.73828125,0.5234375
coherent_bin_bitflip_p0.10,67,512,8,0.09817477042468103,0.009638285547938826,0.9998996749019469,2,0.69140625,0.6171875
coherent_bin_bitflip_p0.10,67,512,10,0.1227184630308513,0.015059821168654416,0.9998996749019469,2,0.72265625,0.5546875
coherent_bin_bitflip_p0.10,67,512,12,0.14726215563702155,0.02168614248286236,0.9998996749019469,2,0.64453125,0.7109375
coherent_bin_bitflip_p0.10,67,512,16,0.19634954084936207,0.038553142191755305,0.9998996749019469,2,0.5390625,0.921875
coherent_bin_bitflip_p0.10,67,512,20,0.2454369260617026,0.060239284674617664,0.9998996749019469,2,0.51171875,0.9765625
coherent_bin_bitflip_p0.10,67,512,24,0.2945243112740431,0.08674456993144944,0.9998996749019469,2,0.49609375,1.0078125
coherent_bin_bitflip_p0.10,67,512,28,0.3436116964863836,0.11806899796225062,0.9998996749019469,2,0.484375,1.03125
coherent_bin_bitflip_p0.10,67,512,32,0.39269908169872414,0.15421256876702122,0.9998996749019469,2,0.3984375,1.203125
coherent_bin_bitflip_p0.10,67,512,64,0.7853981633974483,0.6168502750680849,0.9998996749019469,2,0.0234375,1.953125
random_bin,67,512,0,0.0,0.0,0.9998996749019469,2,1.0,0.0
random_bin,67,512,1,0.01227184630308513,0.00015059821168654416,0.9998996749019469,2,-0.0234375,2.046875
random_bin,67,512,2,0.02454369260617026,0.0006023928467461766,0.9998996749019469,2,0.0078125,1.984375
random_bin,67,512,3,0.03681553890925539,0.0013553839051788975,0.9998996749019469,2,0.0078125,1.984375
random_bin,67,512,4,0.04908738521234052,0.0024095713869847065,0.9998996749019469,2,-0.0546875,2.109375
random_bin,67,512,5,0.06135923151542565,0.003764955292163604,0.9998996749019469,2,0.03125,1.9375
random_bin,67,512,6,0.07363107781851078,0.00542153562071559,0.9998996749019469,2,-0.0234375,2.046875
random_bin,67,512,8,0.09817477042468103,0.009638285547938826,0.9998996749019469,2,0.046875,1.90625
random_bin,67,512,10,0.1227184630308513,0.015059821168654416,0.9998996749019469,2,0.0078125,1.984375
random_bin,67,512,12,0.14726215563702155,0.02168614248286236,0.9998996749019469,2,0.0078125,1.984375
random_bin,67,512,16,0.19634954084936207,0.038553142191755305,0.9998996749019469,2,0.0703125,1.859375
random_bin,67,512,20,0.2454369260617026,0.060239284674617664,0.9998996749019469,2,-0.03125,2.0625
random_bin,67,512,24,0.2945243112740431,0.08674456993144944,0.9998996749019469,2,0.0859375,1.828125
random_bin,67,512,28,0.3436116964863836,0.11806899796225062,0.9998996749019469,2,-0.0078125,2.015625
random_bin,67,512,32,0.39269908169872414,0.15421256876702122,0.9998996749019469,2,0.0625,1.875
random_bin,67,512,64,0.7853981633974483,0.6168502750680849,0.9998996749019469,2,-0.0625,2.125
palindrome_bin_no_coherence,67,512,0,0.0,0.0,0.9998996749019469,2,1.0,0.0
palindrome_bin_no_coherence,67,512,1,0.01227184630308513,0.00015059821168654416,0.9998996749019469,2,0.171875,1.65625
palindrome_bin_no_coherence,67,512,2,0.02454369260617026,0.0006023928467461766,0.9998996749019469,2,0.03125,1.9375
palindrome_bin_no_coherence,67,512,3,0.03681553890925539,0.0013553839051788975,0.9998996749019469,2,0.0625,1.875
palindrome_bin_no_coherence,67,512,4,0.04908738521234052,0.0024095713869847065,0.9998996749019469,2,0.015625,1.96875
palindrome_bin_no_coherence,67,512,5,0.06135923151542565,0.003764955292163604,0.9998996749019469,2,-0.03125,2.0625
palindrome_bin_no_coherence,67,512,6,0.07363107781851078,0.00542153562071559,0.9998996749019469,2,-0.03125,2.0625
palindrome_bin_no_coherence,67,512,8,0.09817477042468103,0.009638285547938826,0.9998996749019469,2,0.03125,1.9375
palindrome_bin_no_coherence,67,512,10,0.1227184630308513,0.015059821168654416,0.9998996749019469,2,-0.078125,2.15625
palindrome_bin_no_coherence,67,512,12,0.14726215563702155,0.02168614248286236,0.9998996749019469,2,-0.03125,2.0625
palindrome_bin_no_coherence,67,512,16,0.19634954084936207,0.038553142191755305,0.9998996749019469,2,-0.0625,2.125
palindrome_bin_no_coherence,67,512,20,0.2454369260617026,0.060239284674617664,0.9998996749019469,2,-0.046875,2.09375
palindrome_bin_no_coherence,67,512,24,0.2945243112740431,0.08674456993144944,0.9998996749019469,2,0.09375,1.8125
palindrome_bin_no_coherence,67,512,28,0.3436116964863836,0.11806899796225062,0.9998996749019469,2,-0.015625,2.03125
palindrome_bin_no_coherence,67,512,32,0.39269908169872414,0.15421256876702122,0.9998996749019469,2,-0.15625,2.3125
palindrome_bin_no_coherence,67,512,64,0.7853981633974483,0.6168502750680849,0.9998996749019469,2,0.140625,1.71875
coherent_soft_clean,68,512,0,0.0,0.0,0.9998460346966992,2,0.9999999999999999,2.220446049250313e-16
coherent_soft_clean,68,512,1,0.01227184630308513,0.00015059821168654416,0.9998460346966992,2,0.9987426311955139,0.0025147376089722506
coherent_soft_clean,68,512,2,0.02454369260617026,0.0006023928467461766,0.9998460346966992,2,0.9950313679782574,0.009937264043485161
coherent_soft_clean,68,512,3,0.03681553890925539,0.0013553839051788975,0.9998460346966992,2,0.9890395841057575,0.021920831788484918
coherent_soft_clean,68,512,4,0.04908738521234052,0.0024095713869847065,0.9998460346966992,2,0.981029360217875,0.037941279564249974
coherent_soft_clean,68,512,5,0.06135923151542565,0.003764955292163604,0.9998460346966992,2,0.9713182591336292,0.05736348173274153
coherent_soft_clean,68,512,6,0.07363107781851078,0.00542153562071559,0.9998460346966992,2,0.9602413545759796,0.07951729084804082
coherent_soft_clean,68,512,8,0.09817477042468103,0.009638285547938826,0.9998460346966992,2,0.9352046976921133,0.12959060461577332
coherent_soft_clean,68,512,10,0.1227184630308513,0.015059821168654416,0.9998460346966992,2,0.907755313094807,0.1844893738103861
coherent_soft_clean,68,512,12,0.14726215563702155,0.02168614248286236,0.9998460346966992,2,0.878627060758299,0.242745878483402
coherent_soft_clean,68,512,16,0.19634954084936207,0.038553142191755305,0.9998460346966992,2,0.8148142059920694,0.3703715880158611
coherent_soft_clean,68,512,20,0.2454369260617026,0.060239284674617664,0.9998460346966992,2,0.743466938501419,0.513066122997162
coherent_soft_clean,68,512,24,0.2945243112740431,0.08674456993144944,0.9998460346966992,2,0.6682828552663453,0.6634342894673093
coherent_soft_clean,68,512,28,0.3436116964863836,0.11806899796225062,0.9998460346966992,2,0.5915024650106708,0.8169950699786583
coherent_soft_clean,68,512,32,0.39269908169872414,0.15421256876702122,0.9998460346966992,2,0.5123095486745153,0.9753809026509694
coherent_soft_clean,68,512,64,0.7853981633974483,0.6168502750680849,0.9998460346966992,2,-0.12070088111685055,2.2414017622337012
coherent_soft_noise_sigma0.05,68,512,0,0.0,0.0,0.9998460346966992,2,0.9987428766648531,0.0025142466702938737
coherent_soft_noise_sigma0.05,68,512,1,0.01227184630308513,0.00015059821168654416,0.9998460346966992,2,0.9974584623538933,0.0050830752922133016
coherent_soft_noise_sigma0.05,68,512,2,0.02454369260617026,0.0006023928467461766,0.9998460346966992,2,0.9937268213365372,0.01254635732692555
coherent_soft_noise_sigma0.05,68,512,3,0.03681553890925539,0.0013553839051788975,0.9998460346966992,2,0.9879088522135318,0.024182295572936496
coherent_soft_noise_sigma0.05,68,512,4,0.04908738521234052,0.0024095713869847065,0.9998460346966992,2,0.979717556263269,0.0405648874734621
coherent_soft_noise_sigma0.05,68,512,5,0.06135923151542565,0.003764955292163604,0.9998460346966992,2,0.9690776811092219,0.061844637781556244
coherent_soft_noise_sigma0.05,68,512,6,0.07363107781851078,0.00542153562071559,0.9998460346966992,2,0.9597683856793919,0.08046322864121613
coherent_soft_noise_sigma0.05,68,512,8,0.09817477042468103,0.009638285547938826,0.9998460346966992,2,0.933777875687487,0.1324442486250259
coherent_soft_noise_sigma0.05,68,512,10,0.1227184630308513,0.015059821168654416,0.9998460346966992,2,0.9083317538557517,0.18333649228849658
coherent_soft_noise_sigma0.05,68,512,12,0.14726215563702155,0.02168614248286236,0.9998460346966992,2,0.8787143111407684,0.24257137771846327
coherent_soft_noise_sigma0.05,68,512,16,0.19634954084936207,0.038553142191755305,0.9998460346966992,2,0.8151300566794406,0.3697398866411188
coherent_soft_noise_sigma0.05,68,512,20,0.2454369260617026,0.060239284674617664,0.9998460346966992,2,0.7417185773448807,0.5165628453102387
coherent_soft_noise_sigma0.05,68,512,24,0.2945243112740431,0.08674456993144944,0.9998460346966992,2,0.6685337537250322,0.6629324925499356
coherent_soft_noise_sigma0.05,68,512,28,0.3436116964863836,0.11806899796225062,0.9998460346966992,2,0.5914014350199785,0.8171971299600429
coherent_soft_noise_sigma0.05,68,512,32,0.39269908169872414,0.15421256876702122,0.9998460346966992,2,0.5128858883738732,0.9742282232522537
coherent_soft_noise_sigma0.05,68,512,64,0.7853981633974483,0.6168502750680849,0.9998460346966992,2,-0.12074634892226502,2.24149269784453
coherent_soft_noise_sigma0.10,68,512,0,0.0,0.0,0.9998460346966992,2,0.9952750138818565,0.009449972236287074
coherent_soft_noise_sigma0.10,68,512,1,0.01227184630308513,0.00015059821168654416,0.9998460346966992,2,0.9938491100434764,0.01230177991304715
coherent_soft_noise_sigma0.10,68,512,2,0.02454369260617026,0.0006023928467461766,0.9998460346966992,2,0.9902463693178472,0.019507261364305695
coherent_soft_noise_sigma0.10,68,512,3,0.03681553890925539,0.0013553839051788975,0.9998460346966992,2,0.9841952358259259,0.03160952834814812
coherent_soft_noise_sigma0.10,68,512,4,0.04908738521234052,0.0024095713869847065,0.9998460346966992,2,0.9754884156709205,0.04902316865815903
coherent_soft_noise_sigma0.10,68,512,5,0.06135923151542565,0.003764955292163604,0.9998460346966992,2,0.965087061835057,0.06982587632988602
coherent_soft_noise_sigma0.10,68,512,6,0.07363107781851078,0.00542153562071559,0.9998460346966992,2,0.9554850700969553,0.08902985980608946
coherent_soft_noise_sigma0.10,68,512,8,0.09817477042468103,0.009638285547938826,0.9998460346966992,2,0.9288738599253398,0.14225228014932045
coherent_soft_noise_sigma0.10,68,512,10,0.1227184630308513,0.015059821168654416,0.9998460346966992,2,0.9034959960136624,0.19300800797267526
coherent_soft_noise_sigma0.10,68,512,12,0.14726215563702155,0.02168614248286236,0.9998460346966992,2,0.8730084264230449,0.25398314715391024
coherent_soft_noise_sigma0.10,68,512,16,0.19634954084936207,0.038553142191755305,0.9998460346966992,2,0.8119405786356063,0.3761188427287874
coherent_soft_noise_sigma0.10,68,512,20,0.2454369260617026,0.060239284674617664,0.9998460346966992,2,0.7431682592507736,0.5136634814984529
coherent_soft_noise_sigma0.10,68,512,24,0.2945243112740431,0.08674456993144944,0.9998460346966992,2,0.6655894177581769,0.6688211644836461
coherent_soft_noise_sigma0.10,68,512,28,0.3436116964863836,0.11806899796225062,0.9998460346966992,2,0.5868605957946218,0.8262788084107564
coherent_soft_noise_sigma0.10,68,512,32,0.39269908169872414,0.15421256876702122,0.9998460346966992,2,0.5065001196545686,0.9869997606908627
coherent_soft_noise_sigma0.10,68,512,64,0.7853981633974483,0.6168502750680849,0.9998460346966992,2,-0.11774460455856518,2.2354892091171306
coherent_soft_noise_sigma0.30,68,512,0,0.0,0.0,0.9998460346966992,2,0.9567562295214351,0.08648754095712974
coherent_soft_noise_sigma0.30,68,512,1,0.01227184630308513,0.00015059821168654416,0.9998460346966992,2,0.9515979162229997,0.09680416755400056
coherent_soft_noise_sigma0.30,68,512,2,0.02454369260617026,0.0006023928467461766,0.9998460346966992,2,0.95276053541765,0.09447892916469991
coherent_soft_noise_sigma0.30,68,512,3,0.03681553890925539,0.0013553839051788975,0.9998460346966992,2,0.9508279536854047,0.09834409262919053
coherent_soft_noise_sigma0.30,68,512,4,0.04908738521234052,0.0024095713869847065,0.9998460346966992,2,0.9396250288868699,0.12074994222626012
coherent_soft_noise_sigma0.30,68,512,5,0.06135923151542565,0.003764955292163604,0.9998460346966992,2,0.9265809406766803,0.14683811864663943
coherent_soft_noise_sigma0.30,68,512,6,0.07363107781851078,0.00542153562071559,0.9998460346966992,2,0.9111661504421547,0.1776676991156907
coherent_soft_noise_sigma0.30,68,512,8,0.09817477042468103,0.009638285547938826,0.9998460346966992,2,0.8978573802092922,0.20428523958141565
coherent_soft_noise_sigma0.30,68,512,10,0.1227184630308513,0.015059821168654416,0.9998460346966992,2,0.8700604949799375,0.2598790100401249
coherent_soft_noise_sigma0.30,68,512,12,0.14726215563702155,0.02168614248286236,0.9998460346966992,2,0.8431778522934552,0.3136442954130896
coherent_soft_noise_sigma0.30,68,512,16,0.19634954084936207,0.038553142191755305,0.9998460346966992,2,0.7708378036104291,0.45832439277914183
coherent_soft_noise_sigma0.30,68,512,20,0.2454369260617026,0.060239284674617664,0.9998460346966992,2,0.7133938565820213,0.5732122868359575
coherent_soft_noise_sigma0.30,68,512,24,0.2945243112740431,0.08674456993144944,0.9998460346966992,2,0.6585097073423385,0.682980585315323
coherent_soft_noise_sigma0.30,68,512,28,0.3436116964863836,0.11806899796225062,0.9998460346966992,2,0.5694094803776664,0.8611810392446673
coherent_soft_noise_sigma0.30,68,512,32,0.39269908169872414,0.15421256876702122,0.9998460346966992,2,0.4667091295992546,1.0665817408014908
coherent_soft_noise_sigma0.30,68,512,64,0.7853981633974483,0.6168502750680849,0.9998460346966992,2,-0.12129626478557054,2.242592529571141
coherent_bin_clean,68,512,0,0.0,0.0,0.9998460346966992,2,1.0,0.0
coherent_bin_clean,68,512,1,0.01227184630308513,0.00015059821168654416,0.9998460346966992,2,0.984375,0.03125
coherent_bin_clean,68,512,2,0.02454369260617026,0.0006023928467461766,0.9998460346966992,2,0.96875,0.0625
coherent_bin_clean,68,512,3,0.03681553890925539,0.0013553839051788975,0.9998460346966992,2,0.953125,0.09375
coherent_bin_clean,68,512,4,0.04908738521234052,0.0024095713869847065,0.9998460346966992,2,0.9375,0.125
coherent_bin_clean,68,512,5,0.06135923151542565,0.003764955292163604,0.9998460346966992,2,0.921875,0.15625
coherent_bin_clean,68,512,6,0.07363107781851078,0.00542153562071559,0.9998460346966992,2,0.90625,0.1875
coherent_bin_clean,68,512,8,0.09817477042468103,0.009638285547938826,0.9998460346966992,2,0.875,0.25
coherent_bin_clean,68,512,10,0.1227184630308513,0.015059821168654416,0.9998460346966992,2,0.84375,0.3125
coherent_bin_clean,68,512,12,0.14726215563702155,0.02168614248286236,0.9998460346966992,2,0.8125,0.375
coherent_bin_clean,68,512,16,0.19634954084936207,0.038553142191755305,0.9998460346966992,2,0.75,0.5
coherent_bin_clean,68,512,20,0.2454369260617026,0.060239284674617664,0.9998460346966992,2,0.6875,0.625
coherent_bin_clean,68,512,24,0.2945243112740431,0.08674456993144944,0.9998460346966992,2,0.625,0.75
coherent_bin_clean,68,512,28,0.3436116964863836,0.11806899796225062,0.9998460346966992,2,0.5625,0.875
coherent_bin_clean,68,512,32,0.39269908169872414,0.15421256876702122,0.9998460346966992,2,0.5,1.0
coherent_bin_clean,68,512,64,0.7853981633974483,0.6168502750680849,0.9998460346966992,2,0.0,2.0
coherent_bin_bitflip_p0.01,68,512,0,0.0,0.0,0.9998460346966992,2,0.9921875,0.015625
coherent_bin_bitflip_p0.01,68,512,1,0.01227184630308513,0.00015059821168654416,0.9998460346966992,2,0.984375,0.03125
coherent_bin_bitflip_p0.01,68,512,2,0.02454369260617026,0.0006023928467461766,0.9998460346966992,2,0.9453125,0.109375
coherent_bin_bitflip_p0.01,68,512,3,0.03681553890925539,0.0013553839051788975,0.9998460346966992,2,0.9296875,0.140625
coherent_bin_bitflip_p0.01,68,512,4,0.04908738521234052,0.0024095713869847065,0.9998460346966992,2,0.921875,0.15625
coherent_bin_bitflip_p0.01,68,512,5,0.06135923151542565,0.003764955292163604,0.9998460346966992,2,0.91015625,0.1796875
coherent_bin_bitflip_p0.01,68,512,6,0.07363107781851078,0.00542153562071559,0.9998460346966992,2,0.890625,0.21875
coherent_bin_bitflip_p0.01,68,512,8,0.09817477042468103,0.009638285547938826,0.9998460346966992,2,0.83984375,0.3203125
coherent_bin_bitflip_p0.01,68,512,10,0.1227184630308513,0.015059821168654416,0.9998460346966992,2,0.8359375,0.328125
coherent_bin_bitflip_p0.01,68,512,12,0.14726215563702155,0.02168614248286236,0.9998460346966992,2,0.80859375,0.3828125
coherent_bin_bitflip_p0.01,68,512,16,0.19634954084936207,0.038553142191755305,0.9998460346966992,2,0.73046875,0.5390625
coherent_bin_bitflip_p0.01,68,512,20,0.2454369260617026,0.060239284674617664,0.9998460346966992,2,0.671875,0.65625
coherent_bin_bitflip_p0.01,68,512,24,0.2945243112740431,0.08674456993144944,0.9998460346966992,2,0.62109375,0.7578125
coherent_bin_bitflip_p0.01,68,512,28,0.3436116964863836,0.11806899796225062,0.9998460346966992,2,0.55859375,0.8828125
coherent_bin_bitflip_p0.01,68,512,32,0.39269908169872414,0.15421256876702122,0.9998460346966992,2,0.5,1.0
